DATETIME,TEMP_AIR,HUMIDITY,KW,KW2
2020-07-13 01:00:00,21,54,609.840027,60.9840027
2020-07-13 02:00:00,20.9,53,613.200013,61.3200013
2020-07-13 03:00:00,20.1,56,601.440003,60.1440003
2020-07-13 04:00:00,19.7,56,608.159974,60.8159974
2020-07-13 05:00:00,20.2,54,596.400025,59.6400025
2020-07-13 06:00:00,19.4,58,613.200013,61.3200013
2020-07-13 07:00:00,20.2,54,603.119996,60.3119996
2020-07-13 08:00:00,21.4,52,579.599976,57.9599976
2020-07-13 09:00:00,23,46,142.800004,14.2800004
2020-07-13 10:00:00,24.4,43,611.52002,61.152002
2020-07-13 11:00:00,26.4,39,630,63
2020-07-13 12:00:00,25.9,39,628.320008,62.8320008
2020-07-13 13:00:00,26.4,40,641.76001,64.176001
2020-07-13 14:00:00,26.9,34,631.679993,63.1679993
2020-07-13 15:00:00,26.5,36,631.679993,63.1679993
2020-07-13 16:00:00,26.7,36,655.200013,65.5200013
2020-07-13 17:00:00,25.5,41,645.119996,64.5119996
2020-07-13 18:00:00,24.4,46,661.919983,66.1919983
2020-07-13 19:00:00,23.1,51,682.080018,68.2080018
2020-07-13 20:00:00,22.8,52,648.479981,64.8479981
2020-07-13 21:00:00,22.5,52,651.840027,65.1840027
2020-07-13 22:00:00,22.4,51,613.200013,61.3200013
2020-07-13 23:00:00,22.5,49,594.719971,59.4719971
2020-07-14 00:00:00,20.8,54,596.400025,59.6400025
2020-07-14 01:00:00,21,54,582.960022,58.2960022
2020-07-14 02:00:00,20.3,59,576.239991,57.6239991
2020-07-14 03:00:00,17.2,80,572.880005,57.2880005
2020-07-14 04:00:00,17.4,82,561.119996,56.1119996
2020-07-14 05:00:00,17.2,82,564.479981,56.4479981
2020-07-14 06:00:00,16.8,80,576.239991,57.6239991
2020-07-14 07:00:00,16.8,79,577.919983,57.7919983
2020-07-14 08:00:00,17.1,79,551.039979,55.1039979
2020-07-14 09:00:00,17.2,77,537.599976,53.7599976
2020-07-14 10:00:00,17.5,77,557.76001,55.776001
2020-07-14 11:00:00,17.7,73,556.080018,55.6080018
2020-07-14 12:00:00,17.9,74,574.559998,57.4559998
2020-07-14 13:00:00,18.7,69,566.159974,56.6159974
2020-07-14 14:00:00,18.5,70,561.119996,56.1119996
2020-07-14 15:00:00,18.3,71,552.719971,55.2719971
2020-07-14 16:00:00,17.3,75,567.840027,56.7840027
2020-07-14 17:00:00,16.8,77,567.840027,56.7840027
2020-07-14 18:00:00,16.3,77,594.719971,59.4719971
2020-07-14 19:00:00,15.9,77,586.320008,58.6320008
2020-07-14 20:00:00,15,80,576.239991,57.6239991
2020-07-14 21:00:00,14.8,80,556.080018,55.6080018
2020-07-14 22:00:00,14.7,80,576.239991,57.6239991
2020-07-14 23:00:00,14.8,80,537.599976,53.7599976
2020-07-15 00:00:00,14.5,81,520.799988,52.0799988
2020-07-15 01:00:00,14.6,81,522.479981,52.2479981
2020-07-15 02:00:00,14.4,82,504,50.4
2020-07-15 03:00:00,14.3,82,495.600007,49.5600007
2020-07-15 04:00:00,14.3,81,515.76001,51.576001
2020-07-15 05:00:00,14.2,82,480.480011,48.0480011
2020-07-15 06:00:00,14.2,81,534.239991,53.4239991
2020-07-15 07:00:00,14.1,81,515.76001,51.576001
2020-07-15 08:00:00,14,81,547.679993,54.7679993
2020-07-15 09:00:00,14.5,78,532.559998,53.2559998
2020-07-15 10:00:00,14.8,78,532.559998,53.2559998
2020-07-15 11:00:00,15,78,554.400025,55.4400025
2020-07-15 12:00:00,15.7,74,519.119996,51.9119996
2020-07-15 13:00:00,15.5,73,462,46.2
2020-07-15 14:00:00,14.9,75,460.320008,46.0320008
2020-07-15 15:00:00,14.4,77,455.279999,45.5279999
2020-07-15 16:00:00,13.9,79,472.079987,47.2079987
2020-07-15 17:00:00,13.4,79,463.679993,46.3679993
2020-07-15 18:00:00,13.5,79,473.76001,47.376001
2020-07-15 19:00:00,13.2,82,482.160004,48.2160004
2020-07-15 20:00:00,13.3,82,463.679993,46.3679993
2020-07-15 21:00:00,13.3,81,460.320008,46.0320008
2020-07-15 22:00:00,13.3,82,463.679993,46.3679993
2020-07-15 23:00:00,13.2,83,435.119996,43.5119996
2020-07-16 00:00:00,13.3,83,443.51999,44.351999
2020-07-16 01:00:00,13.4,82,425.040009,42.5040009
2020-07-16 02:00:00,13.4,82,406.559998,40.6559998
2020-07-16 03:00:00,13.4,82,416.640015,41.6640015
2020-07-16 04:00:00,13.4,83,428.399994,42.8399994
2020-07-16 05:00:00,13.5,83,420,42
2020-07-16 06:00:00,13.6,82,430.079987,43.0079987
2020-07-16 07:00:00,13.6,83,420,42
2020-07-16 08:00:00,13.4,88,436.799988,43.6799988
2020-07-16 09:00:00,14.4,83,433.440003,43.3440003
2020-07-16 10:00:00,15.1,79,433.440003,43.3440003
2020-07-16 11:00:00,16,75,435.119996,43.5119996
2020-07-16 12:00:00,16.8,72,428.399994,42.8399994
2020-07-16 13:00:00,17.9,68,456.959992,45.6959992
2020-07-16 14:00:00,18.4,65,460.320008,46.0320008
2020-07-16 15:00:00,19.3,63,465.359986,46.5359986
2020-07-16 16:00:00,19,65,463.679993,46.3679993
2020-07-16 17:00:00,18.1,69,460.320008,46.0320008
2020-07-16 18:00:00,17.2,73,483.839997,48.3839997
2020-07-16 19:00:00,16.8,75,483.839997,48.3839997
2020-07-16 20:00:00,16.3,76,475.440003,47.5440003
2020-07-16 21:00:00,15.8,80,472.079987,47.2079987
2020-07-16 22:00:00,15.1,81,450.239991,45.0239991
2020-07-16 23:00:00,14.7,83,441.839997,44.1839997
2020-07-17 00:00:00,14.3,85,445.200013,44.5200013
2020-07-17 01:00:00,13.9,86,441.839997,44.1839997
2020-07-17 02:00:00,13.7,88,428.399994,42.8399994
2020-07-17 03:00:00,13.4,90,413.279999,41.3279999
2020-07-17 04:00:00,13.3,91,423.359986,42.3359986
2020-07-17 05:00:00,13.2,91,430.079987,43.0079987
2020-07-17 06:00:00,13,91,420,42
2020-07-17 07:00:00,13.3,91,418.320008,41.8320008
2020-07-17 08:00:00,14,91,445.200013,44.5200013
2020-07-17 09:00:00,14.9,88,448.559998,44.8559998
2020-07-17 10:00:00,15.4,83,448.559998,44.8559998
2020-07-17 11:00:00,17.6,72,451.920014,45.1920014
2020-07-17 12:00:00,20.7,62,467.040009,46.7040009
2020-07-17 13:00:00,22.8,53,472.079987,47.2079987
2020-07-17 14:00:00,23.5,49,480.480011,48.0480011
2020-07-17 15:00:00,25,44,470.399994,47.0399994
2020-07-17 16:00:00,24.8,46,460.320008,46.0320008
2020-07-17 17:00:00,23,52,473.76001,47.376001
2020-07-17 18:00:00,21.3,62,480.480011,48.0480011
2020-07-17 19:00:00,19.2,68,483.839997,48.3839997
2020-07-17 20:00:00,18.7,69,473.76001,47.376001
2020-07-17 21:00:00,17.8,76,470.399994,47.0399994
2020-07-17 22:00:00,17.4,78,483.839997,48.3839997
2020-07-17 23:00:00,17,80,448.559998,44.8559998
2020-07-18 00:00:00,16.4,83,453.600007,45.3600007
2020-07-18 01:00:00,16.5,83,448.559998,44.8559998
2020-07-18 02:00:00,16.3,82,443.51999,44.351999
2020-07-18 03:00:00,15.8,84,418.320008,41.8320008
2020-07-18 04:00:00,15.4,86,431.76001,43.176001
2020-07-18 05:00:00,15,88,443.51999,44.351999
2020-07-18 06:00:00,15.1,89,456.959992,45.6959992
2020-07-18 07:00:00,15,89,460.320008,46.0320008
2020-07-18 08:00:00,15.7,87,467.040009,46.7040009
2020-07-18 09:00:00,16.5,83,473.76001,47.376001
2020-07-18 10:00:00,18.9,70,477.119996,47.7119996
2020-07-18 11:00:00,21.4,65,472.079987,47.2079987
2020-07-18 12:00:00,22.2,56,488.880005,48.8880005
2020-07-18 13:00:00,23.6,49,505.679993,50.5679993
2020-07-18 14:00:00,24,46,537.599976,53.7599976
2020-07-18 15:00:00,24.9,42,502.320008,50.2320008
2020-07-18 16:00:00,24.2,42,530.880005,53.0880005
2020-07-18 17:00:00,23,49,488.880005,48.8880005
2020-07-18 18:00:00,21.4,53,500.640015,50.0640015
2020-07-18 19:00:00,20.6,58,601.440003,60.1440003
2020-07-18 20:00:00,19.8,66,582.960022,58.2960022
2020-07-18 21:00:00,18.9,70,584.640015,58.4640015
2020-07-18 22:00:00,17.9,73,596.400025,59.6400025
2020-07-18 23:00:00,17.4,76,564.479981,56.4479981
2020-07-19 00:00:00,17,78,556.080018,55.6080018
2020-07-19 01:00:00,16.6,78,551.039979,55.1039979
2020-07-19 02:00:00,16.1,82,554.400025,55.4400025
2020-07-19 03:00:00,15.6,85,529.200013,52.9200013
2020-07-19 04:00:00,14.9,87,539.28003,53.928003
2020-07-19 05:00:00,14.4,88,532.559998,53.2559998
2020-07-19 06:00:00,14.2,89,556.080018,55.6080018
2020-07-19 07:00:00,14.1,90,530.880005,53.0880005
2020-07-19 08:00:00,14.2,89,527.52002,52.752002
2020-07-19 09:00:00,16,81,507.359986,50.7359986
2020-07-19 10:00:00,18.2,68,539.28003,53.928003
2020-07-19 11:00:00,20.4,59,534.239991,53.4239991
2020-07-19 12:00:00,22.5,52,542.640015,54.2640015
2020-07-19 13:00:00,23.2,47,554.400025,55.4400025
2020-07-19 14:00:00,23.2,44,611.52002,61.152002
2020-07-19 15:00:00,24.1,40,598.080018,59.8080018
2020-07-19 16:00:00,24.4,38,604.799988,60.4799988
2020-07-19 17:00:00,22.5,44,571.200013,57.1200013
2020-07-19 18:00:00,21.4,48,589.679993,58.9679993
2020-07-19 19:00:00,20.2,58,589.679993,58.9679993
2020-07-19 20:00:00,19,64,557.76001,55.776001
2020-07-19 21:00:00,17.7,67,569.52002,56.952002
2020-07-19 22:00:00,17.6,66,567.840027,56.7840027
2020-07-19 23:00:00,16.2,70,547.679993,54.7679993
2020-07-20 00:00:00,15.7,73,540.960022,54.0960022
2020-07-20 01:00:00,15.6,73,515.76001,51.576001
2020-07-20 02:00:00,15,76,510.720002,51.0720002
2020-07-20 03:00:00,14.5,77,510.720002,51.0720002
2020-07-20 04:00:00,14.4,80,517.440003,51.7440003
2020-07-20 05:00:00,14,74,510.720002,51.0720002
2020-07-20 06:00:00,13.5,72,507.359986,50.7359986
2020-07-20 07:00:00,13.8,71,490.559998,49.0559998
2020-07-20 08:00:00,18.4,55,500.640015,50.0640015
2020-07-20 09:00:00,19.8,48,519.119996,51.9119996
2020-07-20 10:00:00,21.5,40,85.680001,8.5680001
2020-07-20 11:00:00,22.1,37,539.28003,53.928003
2020-07-20 12:00:00,23,35,544.320008,54.4320008
2020-07-20 13:00:00,24.3,35,537.599976,53.7599976
2020-07-20 14:00:00,24.6,31,609.840027,60.9840027
2020-07-20 15:00:00,25.8,31,614.880005,61.4880005
2020-07-20 16:00:00,24.4,33,604.799988,60.4799988
2020-07-20 17:00:00,23.5,35,594.719971,59.4719971
2020-07-20 18:00:00,21.2,42,608.159974,60.8159974
2020-07-20 19:00:00,20.6,49,616.559998,61.6559998
2020-07-20 20:00:00,20.2,49,566.159974,56.6159974
2020-07-20 21:00:00,18.6,58,576.239991,57.6239991
2020-07-20 22:00:00,17.6,62,569.52002,56.952002
2020-07-20 23:00:00,16.5,67,544.320008,54.4320008
2020-07-21 00:00:00,16.2,68,542.640015,54.2640015
2020-07-21 01:00:00,15.8,68,534.239991,53.4239991
2020-07-21 02:00:00,15.3,70,519.119996,51.9119996
2020-07-21 03:00:00,14.9,72,507.359986,50.7359986
2020-07-21 04:00:00,14.8,72,498.959992,49.8959992
2020-07-21 05:00:00,14.2,75,507.359986,50.7359986
2020-07-21 06:00:00,14.4,74,515.76001,51.576001
2020-07-21 07:00:00,14.4,75,500.640015,50.0640015
2020-07-21 08:00:00,17.4,64,505.679993,50.5679993
2020-07-21 09:00:00,19.6,54,512.400025,51.2400025
2020-07-21 10:00:00,22.4,43,524.159974,52.4159974
2020-07-21 11:00:00,23.7,39,542.640015,54.2640015
2020-07-21 12:00:00,24.5,38,559.440003,55.9440003
2020-07-21 13:00:00,25.1,34,581.28003,58.128003
2020-07-21 14:00:00,25.9,32,628.320008,62.8320008
2020-07-21 15:00:00,25.8,32,619.919983,61.9919983
2020-07-21 16:00:00,25.8,33,623.28003,62.328003
2020-07-21 17:00:00,24.4,34,624.960022,62.4960022
2020-07-21 18:00:00,23,39,640.080018,64.0080018
2020-07-21 19:00:00,21.8,44,619.919983,61.9919983
2020-07-21 20:00:00,22,41,616.559998,61.6559998
2020-07-21 21:00:00,20.2,48,606.479981,60.6479981
2020-07-21 22:00:00,18.9,57,613.200013,61.3200013
2020-07-21 23:00:00,18.5,58,554.400025,55.4400025
2020-07-22 00:00:00,17.5,64,551.039979,55.1039979
2020-07-22 01:00:00,16.5,68,535.919983,53.5919983
2020-07-22 02:00:00,16.5,68,540.960022,54.0960022
2020-07-22 03:00:00,16.2,70,517.440003,51.7440003
2020-07-22 04:00:00,15.1,73,535.919983,53.5919983
2020-07-22 05:00:00,15.1,72,530.880005,53.0880005
2020-07-22 06:00:00,14.7,74,525.840027,52.5840027
2020-07-22 07:00:00,14.5,75,522.479981,52.2479981
2020-07-22 08:00:00,17.7,63,579.599976,57.9599976
2020-07-22 09:00:00,18.8,60,544.320008,54.4320008
2020-07-22 10:00:00,21.6,48,561.119996,56.1119996
2020-07-22 11:00:00,24.6,38,566.159974,56.6159974
2020-07-22 12:00:00,24.6,33,651.840027,65.1840027
2020-07-22 13:00:00,25.5,30,646.799988,64.6799988
2020-07-22 14:00:00,26.4,29,655.200013,65.5200013
2020-07-22 15:00:00,26.1,30,655.200013,65.5200013
2020-07-22 16:00:00,26.4,30,638.400025,63.8400025
2020-07-22 17:00:00,23.8,40,635.039979,63.5039979
2020-07-22 18:00:00,21.8,46,645.119996,64.5119996
2020-07-22 19:00:00,21.3,50,636.719971,63.6719971
2020-07-22 20:00:00,20.3,54,618.239991,61.8239991
2020-07-22 21:00:00,19.7,53,613.200013,61.3200013
2020-07-22 22:00:00,18.7,55,581.28003,58.128003
2020-07-22 23:00:00,18,60,562.799988,56.2799988
2020-07-23 00:00:00,17.2,65,552.719971,55.2719971
2020-07-23 01:00:00,16.3,67,534.239991,53.4239991
2020-07-23 02:00:00,16.3,68,532.559998,53.2559998
2020-07-23 03:00:00,15.5,70,524.159974,52.4159974
2020-07-23 04:00:00,15.4,70,534.239991,53.4239991
2020-07-23 05:00:00,15.3,71,515.76001,51.576001
2020-07-23 06:00:00,15.2,71,522.479981,52.2479981
2020-07-23 07:00:00,15.1,73,537.599976,53.7599976
2020-07-23 08:00:00,17.2,65,539.28003,53.928003
2020-07-23 09:00:00,20.4,54,505.679993,50.5679993
2020-07-23 10:00:00,22.6,47,446.880005,44.6880005
2020-07-23 11:00:00,23.2,41,470.399994,47.0399994
2020-07-23 12:00:00,25.1,38,648.479981,64.8479981
2020-07-23 13:00:00,25.8,33,656.880005,65.6880005
2020-07-23 14:00:00,25.5,31,633.359986,63.3359986
2020-07-23 15:00:00,26.6,29,473.76001,47.376001
2020-07-23 16:00:00,26.7,29,603.119996,60.3119996
2020-07-23 17:00:00,25,32,478.799988,47.8799988
2020-07-23 18:00:00,21.6,64,488.880005,48.8880005
2020-07-23 19:00:00,20.8,65,502.320008,50.2320008
2020-07-23 20:00:00,20,59,487.200013,48.7200013
2020-07-23 21:00:00,19.4,59,480.480011,48.0480011
2020-07-23 22:00:00,18.3,65,482.160004,48.2160004
2020-07-23 23:00:00,18.4,62,378,37.8
2020-07-24 00:00:00,17.5,65,381.359986,38.1359986
2020-07-24 02:00:00,16.2,70,361.200013,36.1200013
2020-07-24 03:00:00,16.3,70,349.440003,34.9440003
2020-07-24 04:00:00,15.9,73,352.799988,35.2799988
2020-07-24 05:00:00,15,76,359.51999,35.951999
2020-07-24 06:00:00,15.1,77,346.079987,34.6079987
2020-07-24 07:00:00,15.2,78,440.160004,44.0160004
2020-07-24 08:00:00,17.5,69,433.440003,43.3440003
2020-07-24 09:00:00,19.7,56,453.600007,45.3600007
2020-07-24 10:00:00,21.7,49,487.200013,48.7200013
2020-07-24 11:00:00,23.3,39,477.119996,47.7119996
2020-07-24 12:00:00,24.2,36,493.920014,49.3920014
2020-07-24 13:00:00,24.8,30,507.359986,50.7359986
2020-07-24 14:00:00,25.3,29,490.559998,49.0559998
2020-07-24 15:00:00,25.3,27,490.559998,49.0559998
2020-07-24 16:00:00,25.1,26,488.880005,48.8880005
2020-07-24 17:00:00,24.1,29,448.559998,44.8559998
2020-07-24 18:00:00,22.6,35,482.160004,48.2160004
2020-07-24 19:00:00,21,43,490.559998,49.0559998
2020-07-24 20:00:00,20.5,44,470.399994,47.0399994
2020-07-24 21:00:00,20.7,40,477.119996,47.7119996
2020-07-24 22:00:00,19.7,44,468.720002,46.8720002
2020-07-24 23:00:00,19.4,46,367.920014,36.7920014
2020-07-25 00:00:00,18.9,45,354.480011,35.4480011
2020-07-25 01:00:00,18.5,46,356.160004,35.6160004
2020-07-25 02:00:00,18.1,50,356.160004,35.6160004
2020-07-25 03:00:00,17.7,52,346.079987,34.6079987
2020-07-25 04:00:00,18.6,47,351.119996,35.1119996
2020-07-25 05:00:00,18.4,48,347.76001,34.776001
2020-07-25 06:00:00,18.4,49,359.51999,35.951999
2020-07-25 07:00:00,17.4,53,451.920014,45.1920014
2020-07-25 08:00:00,19.7,46,446.880005,44.6880005
2020-07-25 09:00:00,21,42,485.51999,48.551999
2020-07-25 10:00:00,23.2,38,502.320008,50.2320008
2020-07-25 11:00:00,24.1,35,467.040009,46.7040009
2020-07-25 12:00:00,25.5,30,509.040009,50.9040009
2020-07-25 13:00:00,25.5,29,510.720002,51.0720002
2020-07-25 14:00:00,26.6,29,527.52002,52.752002
2020-07-25 15:00:00,27,28,525.840027,52.5840027
2020-07-25 16:00:00,26.6,27,517.440003,51.7440003
2020-07-25 17:00:00,25.6,28,483.839997,48.3839997
2020-07-25 18:00:00,23.6,33,515.76001,51.576001
2020-07-25 19:00:00,23,36,493.920014,49.3920014
2020-07-25 20:00:00,18.7,73,478.799988,47.8799988
2020-07-25 21:00:00,18.1,76,468.720002,46.8720002
2020-07-25 22:00:00,17.3,77,475.440003,47.5440003
2020-07-25 23:00:00,16.7,79,378,37.8
2020-07-26 00:00:00,16.5,74,367.920014,36.7920014
2020-07-26 01:00:00,16,76,361.200013,36.1200013
2020-07-26 02:00:00,15.9,77,361.200013,36.1200013
2020-07-26 03:00:00,15.8,76,349.440003,34.9440003
2020-07-26 04:00:00,15.8,76,356.160004,35.6160004
2020-07-26 05:00:00,16.1,74,357.839997,35.7839997
2020-07-26 06:00:00,16.2,75,337.679993,33.7679993
2020-07-26 07:00:00,16.1,79,436.799988,43.6799988
2020-07-26 08:00:00,16.4,79,468.720002,46.8720002
2020-07-26 09:00:00,17.4,75,468.720002,46.8720002
2020-07-26 10:00:00,17.7,72,462,46.2
2020-07-26 11:00:00,18.4,70,453.600007,45.3600007
2020-07-26 12:00:00,19.4,66,455.279999,45.5279999
2020-07-26 13:00:00,20.7,64,480.480011,48.0480011
2020-07-26 14:00:00,21.5,60,463.679993,46.3679993
2020-07-26 15:00:00,20.9,61,451.920014,45.1920014
2020-07-26 16:00:00,20.4,64,456.959992,45.6959992
2020-07-26 17:00:00,18.1,72,436.799988,43.6799988
2020-07-26 18:00:00,17,77,455.279999,45.5279999
2020-07-26 19:00:00,17,77,468.720002,46.8720002
2020-07-26 20:00:00,16.7,79,450.239991,45.0239991
2020-07-26 21:00:00,16.7,78,445.200013,44.5200013
2020-07-26 22:00:00,16.3,80,456.959992,45.6959992
2020-07-26 23:00:00,16.1,82,367.920014,36.7920014
2020-07-27 00:00:00,16,84,357.839997,35.7839997
2020-07-27 01:00:00,15.5,85,342.720002,34.2720002
2020-07-27 02:00:00,15.4,87,344.399994,34.4399994
2020-07-27 03:00:00,15,88,342.720002,34.2720002
2020-07-27 04:00:00,14.9,87,349.440003,34.9440003
2020-07-27 05:00:00,15.1,86,336,33.6
2020-07-27 06:00:00,14.6,88,344.399994,34.4399994
2020-07-27 07:00:00,14.5,88,416.640015,41.6640015
2020-07-27 08:00:00,15.2,87,436.799988,43.6799988
2020-07-27 09:00:00,17.4,76,472.079987,47.2079987
2020-07-27 10:00:00,20.6,61,487.200013,48.7200013
2020-07-27 11:00:00,23.4,50,181.440003,18.1440003
2020-07-27 12:00:00,24.8,36,505.679993,50.5679993
2020-07-27 13:00:00,26.3,34,504,50.4
2020-07-27 14:00:00,26.8,32,500.640015,50.0640015
2020-07-27 15:00:00,26.7,30,497.279999,49.7279999
2020-07-27 16:00:00,27.4,29,487.200013,48.7200013
2020-07-27 17:00:00,25.7,32,462,46.2
2020-07-27 18:00:00,24.1,38,487.200013,48.7200013
2020-07-27 19:00:00,22.9,43,500.640015,50.0640015
2020-07-27 20:00:00,22.7,42,478.799988,47.8799988
2020-07-27 21:00:00,20.3,55,468.720002,46.8720002
2020-07-27 22:00:00,19.4,60,475.440003,47.5440003
2020-07-27 23:00:00,18.5,64,386.399994,38.6399994
2020-07-28 00:00:00,18.6,65,369.600007,36.9600007
2020-07-28 01:00:00,18.9,65,367.920014,36.7920014
2020-07-28 02:00:00,18.1,68,356.160004,35.6160004
2020-07-28 03:00:00,18,66,349.440003,34.9440003
2020-07-28 04:00:00,16.8,73,362.880005,36.2880005
2020-07-28 05:00:00,16.6,70,347.76001,34.776001
2020-07-28 06:00:00,16.2,76,347.76001,34.776001
2020-07-28 07:00:00,18.4,60,440.160004,44.0160004
2020-07-28 08:00:00,19.7,57,465.359986,46.5359986
2020-07-28 09:00:00,21.4,53,478.799988,47.8799988
2020-07-28 10:00:00,23.5,49,485.51999,48.551999
2020-07-28 11:00:00,24.8,40,504,50.4
2020-07-28 12:00:00,26.1,31,498.959992,49.8959992
2020-07-28 13:00:00,26.1,29,504,50.4
2020-07-28 14:00:00,27,29,492.239991,49.2239991
2020-07-28 15:00:00,26.8,29,495.600007,49.5600007
2020-07-28 16:00:00,27.3,28,505.679993,50.5679993
2020-07-28 17:00:00,26.2,31,456.959992,45.6959992
2020-07-28 18:00:00,25.2,33,473.76001,47.376001
2020-07-28 19:00:00,23.5,41,512.400025,51.2400025
2020-07-28 20:00:00,23.3,40,498.959992,49.8959992
2020-07-28 21:00:00,22.4,44,488.880005,48.8880005
2020-07-28 22:00:00,21.1,57,480.480011,48.0480011
2020-07-28 23:00:00,18.4,77,374.640015,37.4640015
2020-07-29 00:00:00,18.2,80,381.359986,38.1359986
2020-07-29 01:00:00,17,80,371.279999,37.1279999
2020-07-29 02:00:00,16,83,364.559998,36.4559998
2020-07-29 03:00:00,15.2,81,357.839997,35.7839997
2020-07-29 04:00:00,15.1,78,362.880005,36.2880005
2020-07-29 05:00:00,15.1,79,352.799988,35.2799988
2020-07-29 06:00:00,15.4,77,342.720002,34.2720002
2020-07-29 07:00:00,15,73,453.600007,45.3600007
2020-07-29 08:00:00,15.6,73,492.239991,49.2239991
2020-07-29 09:00:00,16.7,69,493.920014,49.3920014
2020-07-29 10:00:00,16.3,75,498.959992,49.8959992
2020-07-29 11:00:00,17.5,75,493.920014,49.3920014
2020-07-29 12:00:00,17.4,73,524.159974,52.4159974
2020-07-29 13:00:00,17.3,72,510.720002,51.0720002
2020-07-29 14:00:00,17.4,71,451.920014,45.1920014
2020-07-29 15:00:00,17.2,72,517.440003,51.7440003
2020-07-29 16:00:00,16.1,77,683.76001,68.376001
2020-07-29 17:00:00,15.9,78,544.320008,54.4320008
2020-07-29 18:00:00,15.2,77,495.600007,49.5600007
2020-07-29 19:00:00,14.5,78,483.839997,48.3839997
2020-07-29 20:00:00,14.3,79,470.399994,47.0399994
2020-07-29 21:00:00,14.3,79,468.720002,46.8720002
2020-07-29 22:00:00,14.2,80,462,46.2
2020-07-29 23:00:00,13.8,83,366.239991,36.6239991
2020-07-30 00:00:00,13.4,87,357.839997,35.7839997
2020-07-30 01:00:00,13.3,90,346.079987,34.6079987
2020-07-30 02:00:00,12.9,89,344.399994,34.4399994
2020-07-30 03:00:00,12.7,90,336,33.6
2020-07-30 04:00:00,12.8,89,342.720002,34.2720002
2020-07-30 05:00:00,12.7,88,342.720002,34.2720002
2020-07-30 06:00:00,12.9,87,347.76001,34.776001
2020-07-30 07:00:00,13,85,423.359986,42.3359986
2020-07-30 08:00:00,13,88,435.119996,43.5119996
2020-07-30 09:00:00,13.5,89,435.119996,43.5119996
2020-07-30 10:00:00,14.3,82,445.200013,44.5200013
2020-07-30 11:00:00,15.4,77,458.640015,45.8640015
2020-07-30 12:00:00,15.3,76,488.880005,48.8880005
2020-07-30 13:00:00,15.8,75,510.720002,51.0720002
2020-07-30 14:00:00,16.7,73,502.320008,50.2320008
2020-07-30 15:00:00,16.1,74,478.799988,47.8799988
2020-07-30 16:00:00,15.7,75,488.880005,48.8880005
2020-07-30 17:00:00,14.9,80,470.399994,47.0399994
2020-07-30 18:00:00,14.5,86,490.559998,49.0559998
2020-07-30 19:00:00,14.7,81,475.440003,47.5440003
2020-07-30 20:00:00,14.5,81,460.320008,46.0320008
2020-07-30 21:00:00,14.5,80,456.959992,45.6959992
2020-07-30 22:00:00,14.4,81,453.600007,45.3600007
2020-07-30 23:00:00,14.2,81,356.160004,35.6160004
2020-07-31 00:00:00,14.1,81,359.51999,35.951999
2020-07-31 01:00:00,14,81,349.440003,34.9440003
2020-07-31 02:00:00,13.7,84,341.040009,34.1040009
2020-07-31 03:00:00,13.6,84,329.279999,32.9279999
2020-07-31 04:00:00,13.5,83,344.399994,34.4399994
2020-07-31 05:00:00,13.3,86,354.480011,35.4480011
2020-07-31 06:00:00,13.1,87,352.799988,35.2799988
2020-07-31 07:00:00,13.3,89,433.440003,43.3440003
2020-07-31 08:00:00,14.3,83,431.76001,43.176001
2020-07-31 09:00:00,15.1,78,411.600007,41.1600007
2020-07-31 10:00:00,16,73,426.720002,42.6720002
2020-07-31 11:00:00,17.2,67,460.320008,46.0320008
2020-07-31 12:00:00,18.5,61,470.399994,47.0399994
2020-07-31 13:00:00,19,56,470.399994,47.0399994
2020-07-31 14:00:00,21.2,54,488.880005,48.8880005
2020-07-31 15:00:00,20.2,54,462,46.2
2020-07-31 16:00:00,18.2,69,628.320008,62.8320008
2020-07-31 17:00:00,16.4,77,599.76001,59.976001
2020-07-31 18:00:00,15.9,77,618.239991,61.8239991
2020-07-31 19:00:00,15.9,78,621.599976,62.1599976
2020-07-31 20:00:00,15.7,78,618.239991,61.8239991
2020-07-31 21:00:00,15.6,77,604.799988,60.4799988
2020-07-31 22:00:00,15.5,78,613.200013,61.3200013
2020-07-31 23:00:00,15.3,80,510.720002,51.0720002
2020-08-01 00:00:00,15.3,80,509.040009,50.9040009
2020-08-01 01:00:00,15.1,81,519.119996,51.9119996
2020-08-01 02:00:00,15.1,81,509.040009,50.9040009
2020-08-01 03:00:00,14.6,82,504,50.4
2020-08-01 04:00:00,14.5,82,510.720002,51.0720002
2020-08-01 05:00:00,14.4,82,509.040009,50.9040009
2020-08-01 06:00:00,14.5,81,519.119996,51.9119996
2020-08-01 07:00:00,14.6,82,598.080018,59.8080018
2020-08-01 08:00:00,15,79,601.440003,60.1440003
2020-08-01 09:00:00,15.6,78,603.119996,60.3119996
2020-08-01 10:00:00,17.9,66,655.200013,65.5200013
2020-08-01 15:00:00,22.1,42,498.959992,49.8959992
2020-08-01 16:00:00,20.9,55,500.640015,50.0640015
2020-08-01 17:00:00,18,66,462,46.2
2020-08-01 18:00:00,16.4,73,482.160004,48.2160004
2020-08-01 19:00:00,15.6,75,480.480011,48.0480011
2020-08-01 20:00:00,15.8,73,458.640015,45.8640015
2020-08-01 21:00:00,15.4,75,456.959992,45.6959992
2020-08-01 22:00:00,15.4,75,460.320008,46.0320008
